ProductKey,StoreKey,QuarterAndYear,Quarter,Year,CasesPurchasedToDate,CasesPurchasedThisQuarter,CasesOnHand,TotalCostToStoreThisQuarter,TotalSoldByStoreThisQuarter,TotalCostToStoreThisYTD,TotalSoldByStoreThisYTD
98,8,Q4 2024,4,2024,856,215,6,7740.0,2522.0,30816.0,10213.0
99,8,Q4 2024,4,2024,857,219,6,7884.0,2565.0,30852.0,10221.0
100,8,Q4 2024,4,2024,859,223,7,6690.0,2618.0,25770.0,10250.0
101,8,Q4 2024,4,2024,850,215,6,14164.2,2543.0,55998.0,10144.0
102,8,Q4 2024,4,2024,855,219,6,6570.0,2571.0,25650.0,10203.0
103,8,Q4 2024,4,2024,842,216,6,6480.0,2550.0,25260.0,10050.0
104,8,Q4 2024,4,2024,842,214,7,7704.0,2503.0,30312.0,10039.0
105,8,Q4 2024,4,2024,861,214,6,9450.24,2507.0,38021.76,10271.0
106,8,Q4 2024,4,2024,850,217,7,9478.56,2539.0,37128.0,10135.0
107,8,Q4 2024,4,2024,852,217,6,6926.64,2553.0,27195.84,10168.0
108,8,Q4 2024,4,2024,855,215,7,6708.0,2524.0,26676.0,10204.0
109,8,Q4 2024,4,2024,849,217,6,4713.24,2552.0,18440.28,10122.0
110,8,Q4 2024,4,2024,845,209,6,8527.2,2464.0,34476.0,10091.0
111,8,Q4 2024,4,2024,844,217,7,9947.28,2563.0,38688.96,10071.0
112,8,Q4 2024,4,2024,844,218,6,4891.92,2553.0,18939.36,10065.0
113,8,Q4 2024,4,2024,861,223,7,5191.44,2620.0,20044.08,10269.0
114,8,Q4 2024,4,2024,842,217,7,3775.8,2540.0,14650.8,10040.0
115,8,Q4 2024,4,2024,844,216,7,6842.88,2555.0,26737.92,10072.0
116,8,Q4 2024,4,2024,849,220,6,1795.2,2581.0,6927.84,10129.0
117,8,Q4 2024,4,2024,845,218,6,4368.72,2562.0,16933.8,10086.0
118,8,Q4 2024,4,2024,854,220,6,8368.8,2606.0,32486.16,10199.0
119,8,Q4 2024,4,2024,848,215,6,9365.4,2526.0,36938.88,10122.0
120,8,Q4 2024,4,2024,855,219,7,3074.76,2575.0,12004.2,10207.0
121,8,Q4 2024,4,2024,858,217,7,9869.16,2536.0,39021.84,10228.0
122,8,Q4 2024,4,2024,848,216,6,4276.8,2541.0,16790.4,10122.0
123,8,Q4 2024,4,2024,847,218,6,7324.8,2563.0,28459.2,10111.0
124,8,Q4 2024,4,2024,843,213,6,1559.16,2499.0,6170.76,10059.0
125,8,Q4 2024,4,2024,855,217,7,4609.08,2541.0,18160.2,10197.0
126,8,Q4 2024,4,2024,850,221,6,4879.68,2594.0,18768.0,10137.0
127,8,Q4 2024,4,2024,849,214,6,6497.04,2520.0,25775.64,10140.0
128,8,Q4 2024,4,2024,839,214,7,4904.88,2497.0,19229.88,9997.0
129,8,Q4 2024,4,2024,853,213,6,4728.6,2503.0,18936.6,10179.0
130,8,Q4 2024,4,2024,860,219,6,7778.88,2567.0,30547.2,10259.0
131,8,Q4 2024,4,2024,851,212,6,2900.16,2485.0,11641.68,10152.0
132,8,Q4 2024,4,2024,855,217,6,6275.64,2545.0,24726.6,10199.0
133,8,Q4 2024,4,2024,855,217,7,4478.88,2554.0,17647.2,10210.0
134,8,Q4 2024,4,2024,836,215,6,7353.0,2521.0,28591.2,9972.0
135,8,Q4 2024,4,2024,844,217,6,1510.32,2556.0,5874.24,10073.0
136,8,Q4 2024,4,2024,854,219,6,7200.72,2570.0,28079.52,10189.0
137,8,Q4 2024,4,2024,853,215,6,2167.2,2547.0,8598.24,10191.0
138,8,Q4 2024,4,2024,849,215,7,6682.2,2508.0,26386.92,10116.0
139,8,Q4 2024,4,2024,848,216,6,4924.8,2539.0,19334.4,10113.0
140,8,Q4 2024,4,2024,855,220,7,5095.2,2573.0,19801.8,10193.0
141,8,Q4 2024,4,2024,854,215,6,9055.8,2529.0,35970.48,10197.0
142,8,Q4 2024,4,2024,850,207,7,4620.24,2421.0,18972.0,10129.0
143,8,Q4 2024,4,2024,851,223,6,1953.48,2613.0,7454.76,10149.0
144,8,Q4 2024,4,2024,863,222,7,3623.04,2600.0,14084.16,10292.0
145,8,Q4 2024,4,2024,847,213,6,5597.64,2510.0,22259.16,10108.0
146,8,Q4 2024,4,2024,855,220,6,4593.6,2587.0,17852.4,10204.0
147,8,Q4 2024,4,2024,845,216,7,6609.6,2553.0,25857.0,10087.0
148,8,Q4 2024,4,2024,851,219,7,4283.64,2594.0,16645.56,10153.0
149,8,Q4 2024,4,2024,853,217,7,7812.0,2540.0,30708.0,10172.0
150,8,Q4 2024,4,2024,851,217,7,7812.0,2537.0,30636.0,10145.0
151,8,Q4 2024,4,2024,855,216,7,7776.0,2528.0,30780.0,10193.0
152,8,Q4 2024,4,2024,861,222,6,7992.0,2618.0,30996.0,10286.0
153,8,Q4 2024,4,2024,865,226,6,8136.0,2674.0,31140.0,10328.0
154,8,Q4 2024,4,2024,858,221,6,7956.0,2591.0,30888.0,10235.0
155,8,Q4 2024,4,2024,855,212,6,7632.0,2483.0,30780.0,10199.0
156,8,Q4 2024,4,2024,859,220,7,2640.0,2580.0,10308.0,10244.0
157,8,Q4 2024,4,2024,844,217,6,2604.0,2541.0,10128.0,10065.0
158,8,Q4 2024,4,2024,849,219,6,2628.0,2576.0,10188.0,10136.0
159,8,Q4 2024,4,2024,842,212,6,2544.0,2509.0,10104.0,10049.0
160,8,Q4 2024,4,2024,864,213,6,2556.0,2501.0,10368.0,10306.0
161,8,Q4 2024,4,2024,844,220,6,8157.6,2582.0,31295.52,10066.0
162,8,Q4 2024,4,2024,849,219,6,8120.52,2576.0,31480.92,10136.0
163,8,Q4 2024,4,2024,850,223,6,20578.44,2635.0,78438.0,10147.0
164,8,Q4 2024,4,2024,859,218,6,9391.44,2564.0,37005.72,10249.0
165,8,Q4 2024,4,2024,850,221,6,6205.68,2592.0,23868.0,10140.0
166,8,Q4 2024,4,2024,854,221,6,4322.76,2596.0,16704.24,10192.0
167,8,Q4 2024,4,2024,862,229,6,3902.16,2695.0,14688.48,10291.0
168,8,Q4 2024,4,2024,860,217,7,3437.28,2538.0,13622.4,10253.0
169,8,Q4 2024,4,2024,163,42,5,498.96,489.0,1936.44,1891.0
170,8,Q4 2024,4,2024,841,216,6,4691.52,2533.0,18266.52,10033.0
171,8,Q4 2024,4,2024,170,42,5,745.92,500.0,3019.2,1977.0
172,8,Q4 2024,4,2024,157,42,5,1824.48,484.0,6820.08,1823.0
173,8,Q4 2024,4,2024,845,214,6,8859.6,2510.0,34983.0,10082.0
174,8,Q4 2024,4,2024,853,216,7,7335.36,2530.0,28967.88,10174.0
175,8,Q4 2024,4,2024,848,219,7,7726.32,2575.0,29917.44,10123.0
176,8,Q4 2024,4,2024,859,220,7,7207.2,2582.0,28140.84,10246.0
177,8,Q4 2024,4,2024,860,215,6,5727.6,2522.0,22910.4,10262.0
178,8,Q4 2024,4,2024,853,221,6,4137.12,2608.0,15968.16,10175.0
179,8,Q4 2024,4,2024,849,217,7,2161.32,2567.0,8456.04,10138.0
180,8,Q4 2024,4,2024,861,221,6,4906.2,2590.0,19114.2,10270.0
181,8,Q4 2024,4,2024,847,219,6,6412.32,2569.0,24800.16,10105.0
182,8,Q4 2024,4,2024,857,216,7,3006.72,2531.0,11929.44,10217.0
183,8,Q4 2024,4,2024,845,212,7,7606.56,2505.0,30318.6,10075.0
184,8,Q4 2024,4,2024,855,223,6,5860.44,2629.0,22469.4,10205.0
185,8,Q4 2024,4,2024,844,219,6,10222.92,2566.0,39397.92,10066.0
186,8,Q4 2024,4,2024,338,89,3,3513.72,1053.0,13344.24,4023.0
187,8,Q4 2024,4,2024,344,88,3,1784.64,1036.0,6976.32,4100.0
188,8,Q4 2024,4,2024,864,225,6,10773.0,2652.0,41368.32,10320.0
189,8,Q4 2024,4,2024,328,85,2,2029.8,991.0,7832.64,3907.0
190,8,Q4 2024,4,2024,854,214,6,5367.12,2522.0,21418.32,10189.0
191,8,Q4 2024,4,2024,839,216,7,20684.16,2532.0,80342.64,10008.0
192,8,Q4 2024,4,2024,841,212,6,11168.16,2494.0,44303.88,10037.0
193,8,Q4 2024,4,2024,850,214,6,3929.04,2533.0,15606.0,10142.0
194,8,Q4 2024,4,2024,852,212,7,7199.52,2481.0,28933.92,10161.0
195,8,Q4 2024,4,2024,852,215,7,3663.6,2540.0,14518.08,10169.0
196,8,Q4 2024,4,2024,856,222,6,4635.36,2601.0,17873.28,10209.0
197,8,Q4 2024,4,2024,850,219,7,5886.72,2562.0,22848.0,10133.0
198,8,Q4 2024,4,2024,851,215,6,5908.2,2517.0,23385.48,10149.0
199,8,Q4 2024,4,2024,859,216,7,37039.68,2522.0,147301.32,10237.0
200,8,Q4 2024,4,2024,860,222,6,21285.36,2607.0,82456.8,10263.0
201,8,Q4 2024,4,2024,860,215,7,20614.2,2524.0,82456.8,10256.0
202,8,Q4 2024,4,2024,850,221,6,21189.48,2607.0,81498.0,10143.0
203,8,Q4 2024,4,2024,850,213,7,20422.44,2497.0,81498.0,10141.0
204,8,Q4 2024,4,2024,833,208,7,19943.04,2431.0,79868.04,9931.0
205,8,Q4 2024,4,2024,850,220,6,21093.6,2581.0,81498.0,10141.0
206,8,Q4 2024,4,2024,846,214,6,20518.32,2513.0,81114.48,10097.0
207,8,Q4 2024,4,2024,849,221,7,37897.08,2583.0,145586.52,10119.0
208,8,Q4 2024,4,2024,848,218,6,20901.84,2561.0,81306.24,10118.0
209,8,Q4 2024,4,2024,844,219,7,20997.72,2561.0,80922.72,10061.0
210,8,Q4 2024,4,2024,857,214,6,36696.72,2522.0,146958.36,10225.0
211,8,Q4 2024,4,2024,856,220,7,21093.6,2570.0,82073.28,10202.0
212,8,Q4 2024,4,2024,854,217,7,20805.96,2552.0,81881.52,10190.0
213,8,Q4 2024,4,2024,853,223,6,21381.24,2627.0,81785.64,10183.0
214,8,Q4 2024,4,2024,853,220,6,21093.6,2581.0,81785.64,10177.0
215,8,Q4 2024,4,2024,849,219,6,20997.72,2583.0,81402.12,10128.0
216,8,Q4 2024,4,2024,842,210,7,20134.8,2462.0,80730.96,10046.0
217,8,Q4 2024,4,2024,839,219,7,20997.72,2568.0,80443.32,10006.0
218,8,Q4 2024,4,2024,854,219,6,20997.72,2566.0,81881.52,10186.0
219,8,Q4 2024,4,2024,856,220,6,17397.6,2592.0,67692.48,10212.0
220,8,Q4 2024,4,2024,846,217,7,17160.36,2550.0,66901.68,10098.0
221,8,Q4 2024,4,2024,861,224,6,17713.92,2627.0,68087.88,10271.0
222,8,Q4 2024,4,2024,856,218,6,7821.84,2570.0,30713.28,10226.0
223,8,Q4 2024,4,2024,863,226,6,3227.28,2657.0,12323.64,10301.0
224,8,Q4 2024,4,2024,856,218,6,12530.64,2563.0,49202.88,10214.0
225,8,Q4 2024,4,2024,846,210,6,7534.8,2489.0,30354.48,10095.0
226,8,Q4 2024,4,2024,845,216,6,10342.08,2538.0,40458.6,10086.0
227,8,Q4 2024,4,2024,851,214,6,10246.32,2525.0,40745.88,10160.0
228,8,Q4 2024,4,2024,861,222,7,7965.36,2597.0,30892.68,10265.0
229,8,Q4 2024,4,2024,842,214,7,2542.32,2510.0,10002.96,10046.0
230,8,Q4 2024,4,2024,843,217,6,2577.96,2555.0,10014.84,10063.0
231,8,Q4 2024,4,2024,1083,282,10,7749.36,3306.0,29760.84,12903.0
232,8,Q4 2024,4,2024,1068,269,10,9974.52,3169.0,39601.44,12734.0
233,8,Q4 2024,4,2024,1079,275,9,7557.0,3229.0,29650.92,12850.0
234,8,Q4 2024,4,2024,1065,271,10,6959.28,3188.0,27349.2,12701.0
235,8,Q4 2024,4,2024,161,39,5,1867.32,461.0,7708.68,1870.0
236,8,Q4 2024,4,2024,159,42,5,2010.96,497.0,7612.92,1848.0
237,8,Q4 2024,4,2024,853,218,7,5205.84,2550.0,20369.64,10170.0
238,8,Q4 2024,4,2024,847,212,6,9387.36,2480.0,37505.16,10100.0
239,8,Q4 2024,4,2024,860,215,6,9520.2,2556.0,38080.8,10272.0
240,8,Q4 2024,4,2024,847,216,6,7698.24,2535.0,30187.08,10107.0
241,8,Q4 2024,4,2024,838,216,6,4536.0,2548.0,17598.0,10000.0
242,8,Q4 2024,4,2024,845,215,6,1806.0,2543.0,7098.0,10092.0
243,8,Q4 2024,4,2024,850,215,6,7249.8,2525.0,28662.0,10145.0
244,8,Q4 2024,4,2024,860,217,6,18201.96,2548.0,72136.8,10264.0
245,8,Q4 2024,4,2024,867,222,7,18621.36,2611.0,72723.96,10348.0
246,8,Q4 2024,4,2024,849,216,7,18118.08,2539.0,71214.12,10135.0
247,8,Q4 2024,4,2024,853,223,6,8536.44,2619.0,32652.84,10179.0
248,8,Q4 2024,4,2024,844,215,7,23220.0,2512.0,91152.0,10060.0
249,8,Q4 2024,4,2024,879,222,6,6633.36,2609.0,26264.52,10493.0
250,8,Q4 2024,4,2024,846,217,7,3879.96,2535.0,15126.48,10083.0
251,8,Q4 2024,4,2024,334,87,2,4583.16,1017.0,17595.12,3981.0
252,8,Q4 2024,4,2024,839,212,6,7097.76,2491.0,28089.72,10004.0
253,8,Q4 2024,4,2024,851,218,6,7821.84,2555.0,30533.88,10151.0
254,8,Q4 2024,4,2024,325,81,3,2906.28,948.0,11661.0,3868.0
255,8,Q4 2024,4,2024,339,87,3,3121.56,1024.0,12163.32,4034.0
256,8,Q4 2024,4,2024,128,31,2,926.28,354.0,3824.64,1503.0
257,8,Q4 2024,4,2024,849,216,7,8527.68,2530.0,33518.52,10122.0
258,8,Q4 2024,4,2024,838,213,7,17866.44,2499.0,70291.44,9997.0
259,8,Q4 2024,4,2024,843,217,7,9869.16,2544.0,38339.64,10056.0
260,8,Q4 2024,4,2024,861,217,7,18201.96,2564.0,72220.68,10276.0
261,8,Q4 2024,4,2024,853,222,7,8764.56,2595.0,33676.44,10167.0
262,8,Q4 2024,4,2024,858,217,7,18201.96,2534.0,71969.04,10223.0
263,8,Q4 2024,4,2024,849,221,7,8725.08,2584.0,33518.52,10120.0
264,8,Q4 2024,4,2024,847,214,7,17950.32,2506.0,71046.36,10102.0
265,8,Q4 2024,4,2024,862,218,7,8606.64,2553.0,34031.76,10281.0
266,8,Q4 2024,4,2024,125,31,1,926.28,376.0,3735.0,1482.0
267,8,Q4 2024,4,2024,129,32,2,840.96,361.0,3390.12,1517.0
268,8,Q4 2024,4,2024,124,31,2,814.68,364.0,3258.72,1462.0
269,8,Q4 2024,4,2024,337,87,3,2286.36,1020.0,8856.36,4013.0
270,8,Q4 2024,4,2024,343,89,3,2338.92,1039.0,9014.04,4078.0
271,8,Q4 2024,4,2024,851,220,6,15813.6,2596.0,61169.88,10157.0
272,8,Q4 2024,4,2024,851,223,6,16029.24,2629.0,61169.88,10161.0
273,8,Q4 2024,4,2024,847,211,6,15166.68,2485.0,60882.36,10101.0
274,8,Q4 2024,4,2024,863,218,6,22733.04,2556.0,89993.64,10296.0
275,8,Q4 2024,4,2024,3775,945,16,41844.6,11331.0,167157.0,45220.0
276,8,Q4 2024,4,2024,3765,943,16,21387.24,11332.0,85390.2,45120.0
277,8,Q4 2024,4,2024,3780,942,16,41711.76,11301.0,167378.4,45286.0
278,8,Q4 2024,4,2024,3768,947,15,21477.96,11370.0,85458.24,45139.0
279,8,Q4 2024,4,2024,3780,952,16,42154.56,11427.0,167378.4,45275.0
280,8,Q4 2024,4,2024,3808,954,16,21636.72,11435.0,86365.44,45613.0
281,8,Q4 2024,4,2024,863,224,7,2661.12,2626.0,10252.44,10294.0
282,8,Q4 2024,4,2024,845,211,7,4279.08,2494.0,17136.6,10078.0
283,8,Q4 2024,4,2024,852,217,6,8567.16,2543.0,33636.96,10163.0
284,8,Q4 2024,4,2024,854,217,7,4400.76,2538.0,17319.12,10182.0
285,8,Q4 2024,4,2024,860,217,6,2421.72,2545.0,9597.6,10260.0
286,8,Q4 2024,4,2024,851,223,7,4495.68,2613.0,17156.16,10149.0
287,8,Q4 2024,4,2024,852,220,6,7788.0,2586.0,30160.8,10170.0
288,8,Q4 2024,4,2024,838,214,6,7498.56,2520.0,29363.52,10000.0
289,8,Q4 2024,4,2024,856,220,6,9926.4,2588.0,38622.72,10216.0
290,8,Q4 2024,4,2024,851,219,7,7752.6,2586.0,30125.4,10146.0
291,8,Q4 2024,4,2024,851,215,7,2502.6,2515.0,9905.64,10147.0
292,8,Q4 2024,4,2024,846,219,6,7200.72,2566.0,27816.48,10086.0
293,8,Q4 2024,4,2024,854,217,6,9270.24,2541.0,36482.88,10185.0
294,8,Q4 2024,4,2024,841,213,7,8792.64,2507.0,34716.48,10039.0
295,8,Q4 2024,4,2024,843,212,7,7886.4,2492.0,31359.6,10064.0
296,8,Q4 2024,4,2024,851,216,7,4173.12,2544.0,16441.32,10146.0
297,8,Q4 2024,4,2024,843,215,7,1754.4,2525.0,6878.88,10052.0
298,8,Q4 2024,4,2024,853,214,6,7087.68,2500.0,28251.36,10168.0
299,8,Q4 2024,4,2024,850,213,7,4319.64,2501.0,17238.0,10137.0
300,8,Q4 2024,4,2024,853,218,6,4107.12,2550.0,16070.52,10170.0
301,8,Q4 2024,4,2024,848,215,6,6011.4,2557.0,23710.08,10122.0
302,8,Q4 2024,4,2024,860,216,6,4821.12,2540.0,19195.2,10263.0
303,8,Q4 2024,4,2024,861,216,6,10860.48,2533.0,43291.08,10267.0
304,8,Q4 2024,4,2024,859,218,6,8763.6,2550.0,34531.8,10242.0
305,8,Q4 2024,4,2024,847,220,6,6890.4,2585.0,26528.04,10102.0
306,8,Q4 2024,4,2024,842,217,6,9478.56,2550.0,36778.56,10050.0
307,8,Q4 2024,4,2024,864,217,6,9114.0,2562.0,36288.0,10310.0
308,8,Q4 2024,4,2024,864,222,7,9324.0,2626.0,36288.0,10301.0
309,8,Q4 2024,4,2024,844,217,6,6510.0,2557.0,25320.0,10076.0
310,8,Q4 2024,4,2024,130,33,2,990.0,383.0,3900.0,1526.0
311,8,Q4 2024,4,2024,126,33,2,990.0,379.0,3780.0,1482.0
312,8,Q4 2024,4,2024,123,30,2,1076.4,350.0,4413.24,1448.0
313,8,Q4 2024,4,2024,857,226,6,9492.0,2652.0,35994.0,10223.0
314,8,Q4 2024,4,2024,852,218,7,6540.0,2571.0,25560.0,10174.0
315,8,Q4 2024,4,2024,856,223,6,8804.04,2616.0,33794.88,10212.0
316,8,Q4 2024,4,2024,850,217,6,2838.36,2553.0,11118.0,10138.0
317,8,Q4 2024,4,2024,847,220,6,3405.6,2588.0,13111.56,10112.0
318,8,Q4 2024,4,2024,861,217,6,12993.96,2550.0,51556.68,10278.0
319,8,Q4 2024,4,2024,848,211,7,4228.44,2486.0,16993.92,10116.0
320,8,Q4 2024,4,2024,857,217,6,2604.0,2545.0,10284.0,10225.0
321,8,Q4 2024,4,2024,849,216,7,4328.64,2534.0,17013.96,10130.0
322,8,Q4 2024,4,2024,847,214,6,4288.56,2519.0,16973.88,10115.0
323,8,Q4 2024,4,2024,850,217,6,4348.68,2543.0,17034.0,10139.0
324,8,Q4 2024,4,2024,856,219,6,2628.0,2574.0,10272.0,10218.0
325,8,Q4 2024,4,2024,839,214,6,4288.56,2511.0,16813.56,10011.0
326,8,Q4 2024,4,2024,852,222,7,4448.88,2603.0,17074.08,10156.0
327,8,Q4 2024,4,2024,851,221,6,8459.88,2598.0,32576.28,10158.0
